"Name","State","Notes","User","Tags","Created","Runtime","Sweep","E","alpha","del_rate","dn_rate","dup_rate","edge_rate","elite_size","exp_type","gens","nenv","node_cost","pop_size","proj","rep","season_length","average_fitness","average_grnsize","benefitial_mutation","deleterious_mutation","expression_robustness","fitness_robustness","gen","high","low","spec"
"A_500_10_10920e72a6","crashed","-","molanu","","2020-12-02T07:57:53.000Z","106017","","10","10","0.01","0.005","0.005","0.1","0","A_500_10_10","100000","2","0.0001","1000","GRN_evolution","3","500","0.8709605161389997","5.955","0.06747301146565853","0.9325269885343414","0.8231999999999998","0.8241999999999998","0","0","2","98"
"A_500_10_10a1e0820f","crashed","-","molanu","","2020-12-02T07:57:53.000Z","107623","","10","10","0.01","0.005","0.005","0.1","0","A_500_10_10","100000","2","0.0001","1000","GRN_evolution","1","500","0.928763540074","11.685","0.07924758201894426","0.9207524179810556","0.6973999999999999","0.703","0","0","1","99"
"A_500_10_2070224430","crashed","-","molanu","","2020-12-02T07:57:53.000Z","107188","","10","20","0.01","0.005","0.005","0.1","0","A_500_10_20","100000","2","0.0001","1000","GRN_evolution","2","500","0.8341340555390001","18.182","0.028582722832722833","0.9714172771672772","0.879","0.8792","0","0","12","88"
"A_500_10_20a5692248","crashed","-","molanu","","2020-12-02T07:57:53.000Z","107992","","10","20","0.01","0.005","0.005","0.1","0","A_500_10_20","100000","2","0.0001","1000","GRN_evolution","1","500","0.8471837748459998","17.63","0.016178571428571428","0.9138214285714286","0.9234","0.9234","0","0","4","96"
"A_500_10_20ac4c680c","crashed","-","molanu","","2020-12-02T07:57:53.000Z","106302","","10","20","0.01","0.005","0.005","0.1","0","A_500_10_20","100000","2","0.0001","1000","GRN_evolution","3","500","0.865083843778","5.73","0.03662042467336585","0.963379575326634","0.8182","0.8184","1","0","2","97"
"A_200_30_5698cea64","crashed","-","molanu","","2020-12-02T07:57:39.000Z","107965","","30","5","0.01","0.005","0.005","0.1","0","A_200_30_5","100000","2","0.0001","1000","GRN_evolution","5","200","0.5481121554226297","0.236","0.35475981911117993","0.6452401808888201","0.17980000000000002","0.184","0","0","100","0"
"A_200_30_20d79ef24e","crashed","-","molanu","","2020-12-02T07:55:29.000Z","107977","","30","20","0.01","0.005","0.005","0.1","0","A_200_30_20","100000","2","0.0001","1000","GRN_evolution","1","200","0.25745752989866666","0.203","0.441783607067414","0.558216392932586","0.5353999999999999","0.5362","2","0","98","0"
"A_200_20_5a3bdf8ed","crashed","-","molanu","","2020-12-02T07:55:27.000Z","107919","","20","5","0.01","0.005","0.005","0.1","0","A_200_20_5","100000","2","0.0001","1000","GRN_evolution","5","200","0.30400856360350004","0.062","0.42058621204346225","0.5794137879565378","0.1282","0.1324","46","0","54","0"
"A_200_20_5c68f2ab9","crashed","-","molanu","","2020-12-02T07:55:27.000Z","107619","","20","5","0.01","0.005","0.005","0.1","0","A_200_20_5","100000","2","0.0001","1000","GRN_evolution","4","200","0.578897886626375","0.311","0.30660916670681354","0.6933908332931865","0.17340000000000003","0.17620000000000002","0","0","97","3"
"A_200_30_56f064d80","crashed","-","molanu","","2020-12-02T07:55:27.000Z","107993","","30","5","0.01","0.005","0.005","0.1","0","A_200_30_5","100000","2","0.0001","1000","GRN_evolution","2","200","0.5148241059681111","0.308","0.345371914040496","0.654628085959504","0.2366","0.2414","0","0","100","0"
"A_200_30_573308e28","crashed","-","molanu","","2020-12-02T07:55:27.000Z","108021","","30","5","0.01","0.005","0.005","0.1","0","A_200_30_5","100000","2","0.0001","1000","GRN_evolution","1","200","0.4583380149648519","0.89","0.3762770695261715","0.6237229304738284","0.30139999999999995","0.3184","0","0","100","0"
"A_200_30_5accbd75c","crashed","-","molanu","","2020-12-02T07:55:27.000Z","108010","","30","5","0.01","0.005","0.005","0.1","0","A_200_30_5","100000","2","0.0001","1000","GRN_evolution","3","200","0.423560546114","0.192","0.38179840759854583","0.6182015924014541","0.15900000000000003","0.169","5","0","95","0"
"A_200_30_5ea4974eb","crashed","-","molanu","","2020-12-02T07:55:27.000Z","107917","","30","5","0.01","0.005","0.005","0.1","0","A_200_30_5","100000","2","0.0001","1000","GRN_evolution","4","200","0.12025448494370372","0.925","0.5902664030052392","0.4097335969947607","0.2778","0.28300000000000003","0","0","93","7"
"A_200_20_207c4aaa44","crashed","-","molanu","","2020-12-02T07:55:26.000Z","107860","","20","20","0.01","0.005","0.005","0.1","0","A_200_20_20","100000","2","0.0001","1000","GRN_evolution","5","200","0.58483905117475","3.549","0.25838645686921025","0.7416135431307898","0.6934","0.6940000000000002","0","0","100","0"
"A_200_20_20d42b15b5","crashed","-","molanu","","2020-12-02T07:55:26.000Z","107979","","20","20","0.01","0.005","0.005","0.1","0","A_200_20_20","100000","2","0.0001","1000","GRN_evolution","2","200","0.11507879261787504","2.081","0.5675274429395163","0.4324725570604837","0.7722000000000001","0.7722000000000001","0","0","44","56"
"A_200_20_535174fed","crashed","-","molanu","","2020-12-02T07:55:26.000Z","107993","","20","5","0.01","0.005","0.005","0.1","0","A_200_20_5","100000","2","0.0001","1000","GRN_evolution","3","200","0.19179155601362505","0.173","0.5328746933373868","0.4671253066626131","0.19940000000000005","0.2014","0","0","96","4"
"A_200_20_56178ecd7","crashed","-","molanu","","2020-12-02T07:55:26.000Z","106885","","20","5","0.01","0.005","0.005","0.1","0","A_200_20_5","100000","2","0.0001","1000","GRN_evolution","2","200","0.201043167295875","0.176","0.5011259176506409","0.4988740823493592","0.1388","0.14339999999999997","0","0","99","1"
"A_200_30_100b278854","crashed","-","molanu","","2020-12-02T07:55:26.000Z","107409","","30","10","0.01","0.005","0.005","0.1","0","A_200_30_10","100000","2","0.0001","1000","GRN_evolution","2","200","0.11653645264514811","1.584","0.595294853371519","0.4047051466284809","0.6832","0.6844000000000001","0","0","93","7"
"A_200_30_20a6766a76","crashed","-","molanu","","2020-12-02T07:55:26.000Z","107904","","30","20","0.01","0.005","0.005","0.1","0","A_200_30_20","100000","2","0.0001","1000","GRN_evolution","5","200","0.2720821038081481","0.256","0.45967587096195694","0.540324129038043","0.5412","0.5418","22","0","78","0"
"A_200_30_20cf111f92","crashed","-","molanu","","2020-12-02T07:55:26.000Z","106882","","30","20","0.01","0.005","0.005","0.1","0","A_200_30_20","100000","2","0.0001","1000","GRN_evolution","3","200","0.5933629741165555","0.169","0.15771683242275764","0.8422831675772423","0.5219999999999999","0.5238","0","0","100","0"
"A_200_20_20b2616d4e","crashed","-","molanu","","2020-12-02T07:55:25.000Z","107980","","20","20","0.01","0.005","0.005","0.1","0","A_200_20_20","100000","2","0.0001","1000","GRN_evolution","3","200","0.7145290855435","0.372","0.10115070961582824","0.8988492903841717","0.5442","0.5454","0","0","39","61"
"A_200_20_20dfc76b10","crashed","-","molanu","","2020-12-02T07:55:25.000Z","107980","","20","20","0.01","0.005","0.005","0.1","0","A_200_20_20","100000","2","0.0001","1000","GRN_evolution","4","200","0.6606591214370001","0.559","0.12006789856857326","0.8799321014314266","0.5711999999999999","0.5723999999999999","0","0","84","16"
"A_200_20_20e6a17260","crashed","-","molanu","","2020-12-02T07:55:25.000Z","107260","","20","20","0.01","0.005","0.005","0.1","0","A_200_20_20","100000","2","0.0001","1000","GRN_evolution","1","200","0.28456687453175","0.165","0.3807295865624426","0.6192704134375573","0.4278","0.4286","1","0","99","0"
"A_200_20_54ca0f43c","crashed","-","molanu","","2020-12-02T07:55:25.000Z","107979","","20","5","0.01","0.005","0.005","0.1","0","A_200_20_5","100000","2","0.0001","1000","GRN_evolution","1","200","0.6298459322946249","0.393","0.25227126771502695","0.747728732284973","0.15739999999999998","0.16340000000000005","0","0","96","4"
"A_200_30_10080d2962","crashed","-","molanu","","2020-12-02T07:55:25.000Z","107980","","30","10","0.01","0.005","0.005","0.1","0","A_200_30_10","100000","2","0.0001","1000","GRN_evolution","5","200","0.5822060270608518","1.031","0.21668177171408656","0.7833182282859135","0.6172","0.6197999999999999","0","0","100","0"
"A_200_30_10130f52c4","crashed","-","molanu","","2020-12-02T07:55:25.000Z","107920","","30","10","0.01","0.005","0.005","0.1","0","A_200_30_10","100000","2","0.0001","1000","GRN_evolution","3","200","0.23764277593033345","0.047","0.4223600519944258","0.5776399480055742","0.2832","0.2846","5","0","95","0"
"A_200_30_1019a00035","crashed","-","molanu","","2020-12-02T07:55:25.000Z","107890","","30","10","0.01","0.005","0.005","0.1","0","A_200_30_10","100000","2","0.0001","1000","GRN_evolution","1","200","0.5119672531367038","0.912","0.2736778902236788","0.7263221097763213","0.519","0.522","0","0","100","0"
"A_200_30_107cf3944f","crashed","-","molanu","","2020-12-02T07:55:25.000Z","107770","","30","10","0.01","0.005","0.005","0.1","0","A_200_30_10","100000","2","0.0001","1000","GRN_evolution","4","200","0.5080207344195555","0.562","0.3535060183420749","0.6464939816579252","0.4544","0.456","0","0","100","0"
"A_200_30_20e8dddc26","crashed","-","molanu","","2020-12-02T07:55:25.000Z","107996","","30","20","0.01","0.005","0.005","0.1","0","A_200_30_20","100000","2","0.0001","1000","GRN_evolution","2","200","0.21372494733388891","0.398","0.4800064164837422","0.5199935835162578","0.5660000000000001","0.5674000000000001","0","0","100","0"
"A_200_30_20f5e1e50b","crashed","-","molanu","","2020-12-02T07:55:25.000Z","107771","","30","20","0.01","0.005","0.005","0.1","0","A_200_30_20","100000","2","0.0001","1000","GRN_evolution","4","200","0.34483688401911117","0.302","0.312841552426805","0.687158447573195","0.5654","0.5764","8","0","92","0"
"A_200_20_102ffc0029","crashed","-","molanu","","2020-12-01T18:21:25.000Z","345580","","20","10","0.01","0.005","0.005","0.1","0","A_200_20_10","100000","2","0.0001","1000","GRN_evolution","5","200","0.4218486601772499","0.039","0.3005780996493129","0.699421900350687","0.3796","0.3822","4","0","96","0"
"A_200_20_104f6d4e29","crashed","-","molanu","","2020-12-01T18:21:25.000Z","345584","","20","10","0.01","0.005","0.005","0.1","0","A_200_20_10","100000","2","0.0001","1000","GRN_evolution","3","200","0.39563483226912505","0.083","0.3503261067603188","0.6496738932396812","0.336","0.33899999999999997","18","0","82","0"
"A_200_20_10c6f2e44a","crashed","-","molanu","","2020-12-01T18:21:25.000Z","345598","","20","10","0.01","0.005","0.005","0.1","0","A_200_20_10","100000","2","0.0001","1000","GRN_evolution","4","200","0.73265235485275","0.563","0.1114153726866004","0.8885846273133996","0.47180000000000005","0.474","0","0","17","83"
"A_200_10_10522e4ab3","crashed","-","molanu","","2020-12-01T18:20:57.000Z","345579","","10","10","0.01","0.005","0.005","0.1","0","A_200_10_10","100000","2","0.0001","1000","GRN_evolution","4","200","0.8272953708569999","2.019","0.093486915203988","0.906513084796012","0.5222","0.525","0","0","12","88"
"A_200_10_1060a9231a","crashed","-","molanu","","2020-12-01T18:20:57.000Z","345595","","10","10","0.01","0.005","0.005","0.1","0","A_200_10_10","100000","2","0.0001","1000","GRN_evolution","5","200","0.6206740463079999","0.074","0.28428193115009975","0.7157180688499004","0.2782","0.2808","4","0","91","5"
"A_200_10_1071433554","crashed","-","molanu","","2020-12-01T18:20:57.000Z","345606","","10","10","0.01","0.005","0.005","0.1","0","A_200_10_10","100000","2","0.0001","1000","GRN_evolution","1","200","0.6587496373409999","6.548","0.3031450705995968","0.6968549294004032","0.6958","0.7001999999999999","0","0","84","16"
"A_200_10_200834f5c2","crashed","-","molanu","","2020-12-01T18:20:57.000Z","345597","","10","20","0.01","0.005","0.005","0.1","0","A_200_10_20","100000","2","0.0001","1000","GRN_evolution","1","200","0.7841786626260002","1.318","0.05535029165391741","0.9446497083460826","0.6968000000000002","0.6978000000000002","0","0","11","89"
"A_200_10_2098424f57","crashed","-","molanu","","2020-12-01T18:20:57.000Z","345599","","10","20","0.01","0.005","0.005","0.1","0","A_200_10_20","100000","2","0.0001","1000","GRN_evolution","4","200","0.5456306477950001","10.148","0.18266666666666664","0.6973333333333334","0.9634","0.9636","0","0","100","0"
"A_200_10_20af411179","crashed","-","molanu","","2020-12-01T18:20:57.000Z","345598","","10","20","0.01","0.005","0.005","0.1","0","A_200_10_20","100000","2","0.0001","1000","GRN_evolution","5","200","0.875199380481","1.375","0.04062282179620316","0.9593771782037968","0.6738000000000001","0.675","0","0","5","95"
"A_200_10_517c26453","crashed","-","molanu","","2020-12-01T18:20:57.000Z","345594","","10","5","0.01","0.005","0.005","0.1","0","A_200_10_5","100000","2","0.0001","1000","GRN_evolution","1","200","0.8045372652169999","1.64","0.18161061549704197","0.818389384502958","0.518","0.53","0","0","6","94"
"A_200_10_52b39d122","crashed","-","molanu","","2020-12-01T18:20:57.000Z","345593","","10","5","0.01","0.005","0.005","0.1","0","A_200_10_5","100000","2","0.0001","1000","GRN_evolution","2","200","0.7943313688549999","10.198","0.21943712566489337","0.7805628743351066","0.6890000000000001","0.6958","0","0","8","92"
"A_200_10_55c69bf65","crashed","-","molanu","","2020-12-01T18:20:57.000Z","345607","","10","5","0.01","0.005","0.005","0.1","0","A_200_10_5","100000","2","0.0001","1000","GRN_evolution","3","200","0.8117654885560001","0.406","0.17252445351842713","0.827475546481573","0.18840000000000004","0.20000000000000004","0","0","13","87"
"A_200_10_5f4b1be60","crashed","-","molanu","","2020-12-01T18:20:57.000Z","345593","","10","5","0.01","0.005","0.005","0.1","0","A_200_10_5","100000","2","0.0001","1000","GRN_evolution","4","200","0.390682441464","3.573","0.407648289869011","0.592351710130989","0.5328","0.5364000000000001","88","0","11","1"
"A_200_20_10809baf74","crashed","-","molanu","","2020-12-01T18:20:57.000Z","345599","","20","10","0.01","0.005","0.005","0.1","0","A_200_20_10","100000","2","0.0001","1000","GRN_evolution","2","200","0.27406499797800005","0.403","0.4283823028384654","0.5716176971615345","0.4665999999999999","0.4676","21","0","79","0"
"A_200_20_10ab5a98e8","crashed","-","molanu","","2020-12-01T18:20:57.000Z","345596","","20","10","0.01","0.005","0.005","0.1","0","A_200_20_10","100000","2","0.0001","1000","GRN_evolution","1","200","0.17425177764049996","0.241","0.4975196204137041","0.502480379586296","0.3602","0.3614","0","0","91","9"
"A_200_10_5af1aa74e","crashed","-","molanu","","2020-12-01T18:20:55.000Z","345607","","10","5","0.01","0.005","0.005","0.1","0","A_200_10_5","100000","2","0.0001","1000","GRN_evolution","5","200","0.8737485949939999","3.296","0.21853024623675477","0.7814697537632453","0.4312","0.44719999999999993","0","0","1","99"
"A_200_10_10d56dd57f","crashed","-","molanu","","2020-12-01T18:20:54.000Z","345593","","10","10","0.01","0.005","0.005","0.1","0","A_200_10_10","100000","2","0.0001","1000","GRN_evolution","3","200","0.7655166314430002","0.78","0.097465853963561","0.9025341460364388","0.5678","0.5708","0","0","14","86"
"A_200_10_20be588dd7","crashed","-","molanu","","2020-12-01T18:20:53.000Z","345598","","10","20","0.01","0.005","0.005","0.1","0","A_200_10_20","100000","2","0.0001","1000","GRN_evolution","2","200","0.7411853472250002","2.434","0.10166690915575298","0.898333090844247","0.8062000000000001","0.8066000000000001","0","0","10","90"
"A_200_10_10d6f5feee","crashed","-","molanu","","2020-12-01T18:20:52.000Z","345606","","10","10","0.01","0.005","0.005","0.1","0","A_200_10_10","100000","2","0.0001","1000","GRN_evolution","2","200","0.6219431179789999","0.863","0.2070258791706346","0.7929741208293655","0.6014","0.603","2","0","67","31"
"A_200_10_20a4185f61","crashed","-","molanu","","2020-12-01T18:20:52.000Z","345595","","10","20","0.01","0.005","0.005","0.1","0","A_200_10_20","100000","2","0.0001","1000","GRN_evolution","3","200","0.8679860871099998","1.327","0.04437215777144795","0.955627842228552","0.6869999999999998","0.688","0","0","8","92"
"A_100_30_50973f3c5","crashed","-","molanu","","2020-12-01T09:17:24.000Z","345590","","30","5","0.01","0.005","0.005","0.1","0","A_100_30_5","100000","2","0.0001","1000","GRN_evolution","5","100","0.31524593133325923","0.115","0.4728585513679515","0.5271414486320486","0.17560000000000003","0.1886","36","0","64","0"
"A_100_30_20e6c3bf9c","crashed","-","molanu","","2020-12-01T09:16:52.000Z","345590","","30","20","0.01","0.005","0.005","0.1","0","A_100_30_20","100000","2","0.0001","1000","GRN_evolution","4","100","0.4876232391554444","0.437","0.3085810101354502","0.6914189898645499","0.5546","0.5686000000000001","0","0","100","0"
"A_100_30_545fbafba","crashed","-","molanu","","2020-12-01T09:16:52.000Z","345578","","30","5","0.01","0.005","0.005","0.1","0","A_100_30_5","100000","2","0.0001","1000","GRN_evolution","2","100","0.4790138507068518","0.155","0.33519983636629525","0.664800163633705","0.154","0.16759999999999997","0","0","100","0"
"A_100_30_208e7a4c57","crashed","-","molanu","","2020-12-01T09:16:51.000Z","345578","","30","20","0.01","0.005","0.005","0.1","0","A_100_30_20","100000","2","0.0001","1000","GRN_evolution","5","100","0.36219125229481486","0.169","0.3217253452647536","0.6782746547352464","0.5034","0.5047999999999999","32","0","68","0"
"A_100_30_2094775735","crashed","-","molanu","","2020-12-01T09:16:51.000Z","345591","","30","20","0.01","0.005","0.005","0.1","0","A_100_30_20","100000","2","0.0001","1000","GRN_evolution","3","100","0.4031419001807037","0.098","0.30376438870686995","0.69623561129313","0.5118","0.5128","1","0","99","0"
"A_100_30_2095394328","crashed","-","molanu","","2020-12-01T09:16:51.000Z","345582","","30","20","0.01","0.005","0.005","0.1","0","A_100_30_20","100000","2","0.0001","1000","GRN_evolution","2","100","0.2857482401555925","0.088","0.4009668970954905","0.5990331029045095","0.567","0.5681999999999999","0","0","100","0"
"A_100_30_5bd4bc11a","crashed","-","molanu","","2020-12-01T09:16:51.000Z","345590","","30","5","0.01","0.005","0.005","0.1","0","A_100_30_5","100000","2","0.0001","1000","GRN_evolution","4","100","0.35992349875392593","0.125","0.3724196474976945","0.6275803525023055","0.1856","0.1994","39","0","61","0"
"A_100_30_5b5f039ac","crashed","-","molanu","","2020-12-01T09:16:50.000Z","345578","","30","5","0.01","0.005","0.005","0.1","0","A_100_30_5","100000","2","0.0001","1000","GRN_evolution","1","100","0.5560801716759259","1.459","0.3221504005982687","0.6778495994017314","0.308","0.32519999999999993","0","0","100","0"
"A_100_30_5c25973ee","crashed","-","molanu","","2020-12-01T09:16:50.000Z","345583","","30","5","0.01","0.005","0.005","0.1","0","A_100_30_5","100000","2","0.0001","1000","GRN_evolution","3","100","0.31433214121403713","0.302","0.4351601332306938","0.5648398667693062","0.19420000000000004","0.19640000000000005","56","0","44","0"
"A_100_30_20e231a1a2","crashed","-","molanu","","2020-12-01T09:16:19.000Z","345593","","30","20","0.01","0.005","0.005","0.1","0","A_100_30_20","100000","2","0.0001","1000","GRN_evolution","1","100","0.4342737971966667","0.702","0.3418350228938954","0.6581649771061047","0.5968000000000001","0.5978000000000001","0","0","100","0"
"A_100_20_553d2c27f","crashed","-","molanu","","2020-12-01T09:15:54.000Z","345578","","20","5","0.01","0.005","0.005","0.1","0","A_100_20_5","100000","2","0.0001","1000","GRN_evolution","5","100","0.21848820278712505","0.188","0.4695769718989463","0.5304230281010537","0.1344","0.1366","6","0","94","0"
"A_100_20_572ac9dac","crashed","-","molanu","","2020-12-01T09:15:54.000Z","345577","","20","5","0.01","0.005","0.005","0.1","0","A_100_20_5","100000","2","0.0001","1000","GRN_evolution","3","100","0.16349934609250005","0.132","0.5349139320251362","0.46508606797486385","0.139","0.1454","0","0","88","12"
"A_100_20_5ed0e8449","crashed","-","molanu","","2020-12-01T09:15:54.000Z","345578","","20","5","0.01","0.005","0.005","0.1","0","A_100_20_5","100000","2","0.0001","1000","GRN_evolution","4","100","0.493558982856375","0.284","0.368043365192869","0.631956634807131","0.19579999999999995","0.1984","0","0","100","0"
"A_100_30_10c0117851","crashed","-","molanu","","2020-12-01T09:15:54.000Z","345577","","30","10","0.01","0.005","0.005","0.1","0","A_100_30_10","100000","2","0.0001","1000","GRN_evolution","4","100","0.4410792875806297","0.064","0.3624033689240738","0.6375966310759261","0.3322","0.3336","0","0","100","0"
"A_100_30_10c945b2eb","crashed","-","molanu","","2020-12-01T09:15:54.000Z","345586","","30","10","0.01","0.005","0.005","0.1","0","A_100_30_10","100000","2","0.0001","1000","GRN_evolution","3","100","0.4415813556235926","0.948","0.2747409985389677","0.7252590014610323","0.6526000000000001","0.654","1","0","99","0"
"A_100_30_10f768daf4","crashed","-","molanu","","2020-12-01T09:15:54.000Z","345574","","30","10","0.01","0.005","0.005","0.1","0","A_100_30_10","100000","2","0.0001","1000","GRN_evolution","5","100","0.2555985154067037","0.638","0.4701454864543112","0.5298545135456888","0.5498000000000001","0.5506000000000001","7","0","93","0"
"A_100_30_108ee90b89","crashed","-","molanu","","2020-12-01T09:15:45.000Z","345582","","30","10","0.01","0.005","0.005","0.1","0","A_100_30_10","100000","2","0.0001","1000","GRN_evolution","2","100","0.5137925324587037","0.225","0.2496665549098337","0.7503334450901662","0.3898","0.396","0","0","100","0"
"A_100_30_10992b5103","crashed","-","molanu","","2020-12-01T09:15:45.000Z","345594","","30","10","0.01","0.005","0.005","0.1","0","A_100_30_10","100000","2","0.0001","1000","GRN_evolution","1","100","0.3013580684151852","1.194","0.426719951722485","0.573280048277515","0.6086","0.6096","38","0","62","0"
"A_100_20_5ff3f89a7","crashed","-","molanu","","2020-12-01T09:15:15.000Z","345609","","20","5","0.01","0.005","0.005","0.1","0","A_100_20_5","100000","2","0.0001","1000","GRN_evolution","1","100","0.18416757253925004","0.656","0.541972567343634","0.458027432656366","0.21480000000000005","0.2194","0","0","100","0"
"A_100_20_5cbb3f161","crashed","-","molanu","","2020-12-01T09:15:13.000Z","345587","","20","5","0.01","0.005","0.005","0.1","0","A_100_20_5","100000","2","0.0001","1000","GRN_evolution","2","100","0.150528354755","0.311","0.5081636560206494","0.4918363439793504","0.166","0.17040000000000002","0","0","97","3"
"A_100_20_10379ceb7f","crashed","-","molanu","","2020-11-30T14:08:16.000Z","93237","","20","10","0.01","0.005","0.005","0.1","0","A_100_20_10","100000","2","0.0001","1000","GRN_evolution","5","100","0.47572513499637487","0.103","0.2935319027813019","0.7064680972186982","0.4538000000000001","0.4795999999999999","1","0","99","0"
"A_100_20_20034de62c","crashed","-","molanu","","2020-11-30T14:08:16.000Z","93246","","20","20","0.01","0.005","0.005","0.1","0","A_100_20_20","100000","2","0.0001","1000","GRN_evolution","3","100","0.6022607649430001","0.285","0.15394426617038096","0.8460557338296187","0.5514","0.5522","0","0","100","0"
"A_100_20_20203e55a5","crashed","-","molanu","","2020-11-30T14:08:16.000Z","93246","","20","20","0.01","0.005","0.005","0.1","0","A_100_20_20","100000","2","0.0001","1000","GRN_evolution","1","100","0.165667050600125","0.537","0.46051127225419025","0.5394887277458098","0.5032","0.5036","0","0","100","0"
"A_100_20_2067cd43c5","crashed","-","molanu","","2020-11-30T14:08:16.000Z","93249","","20","20","0.01","0.005","0.005","0.1","0","A_100_20_20","100000","2","0.0001","1000","GRN_evolution","2","100","0.564869817467875","0.153","0.1329032630403419","0.8670967369596582","0.5209999999999999","0.523","0","0","97","3"
"A_100_20_20ae14ff5e","crashed","-","molanu","","2020-11-30T14:08:16.000Z","93252","","20","20","0.01","0.005","0.005","0.1","0","A_100_20_20","100000","2","0.0001","1000","GRN_evolution","4","100","0.61464571996","0.144","0.17434655706249294","0.8256534429375071","0.4668","0.4678","0","0","97","3"
"A_100_10_5e6a4485d","crashed","-","molanu","","2020-11-30T14:07:56.000Z","93248","","10","5","0.01","0.005","0.005","0.1","0","A_100_10_5","100000","2","0.0001","1000","GRN_evolution","5","100","0.762726518938","0.451","0.1857367873180843","0.8142632126819157","0.2862","0.2944","0","0","13","87"
"A_100_20_10016adf31","crashed","-","molanu","","2020-11-30T14:07:56.000Z","93256","","20","10","0.01","0.005","0.005","0.1","0","A_100_20_10","100000","2","0.0001","1000","GRN_evolution","2","100","0.4077445737409999","0.051","0.33651677776558175","0.6634832222344182","0.3012","0.3032","23","0","77","0"
"A_100_20_106f01b994","crashed","-","molanu","","2020-11-30T14:07:56.000Z","93241","","20","10","0.01","0.005","0.005","0.1","0","A_100_20_10","100000","2","0.0001","1000","GRN_evolution","3","100","0.6621332259158751","0.314","0.22739678418742648","0.7726032158125736","0.4254","0.42940000000000006","0","0","73","27"
"A_100_20_10a212d6d7","crashed","-","molanu","","2020-11-30T14:07:56.000Z","93256","","20","10","0.01","0.005","0.005","0.1","0","A_100_20_10","100000","2","0.0001","1000","GRN_evolution","4","100","0.673334149349625","0.157","0.14719541342619863","0.8528045865738014","0.4274","0.4294","0","0","45","55"
"A_100_20_10e9dd8bbf","crashed","-","molanu","","2020-11-30T14:07:56.000Z","93233","","20","10","0.01","0.005","0.005","0.1","0","A_100_20_10","100000","2","0.0001","1000","GRN_evolution","1","100","0.602382466540625","0.588","0.19330899512935537","0.8066910048706447","0.4834000000000001","0.4842000000000001","0","0","93","7"
"A_100_20_200f07a1f2","crashed","-","molanu","","2020-11-30T14:07:56.000Z","93255","","20","20","0.01","0.005","0.005","0.1","0","A_100_20_20","100000","2","0.0001","1000","GRN_evolution","5","100","0.6381585420266251","0.179","0.19942335493159227","0.8005766450684078","0.4700000000000001","0.4708000000000001","0","0","95","5"
"A_100_10_204cd8da22","crashed","-","molanu","","2020-11-30T14:07:46.000Z","93302","","10","20","0.01","0.005","0.005","0.1","0","A_100_10_20","100000","2","0.0001","1000","GRN_evolution","5","100","0.7630701981800001","0.284","0.05768031310665864","0.9423196868933412","0.4601999999999999","0.4613999999999999","0","0","11","89"
"A_100_10_2073a9e7df","crashed","-","molanu","","2020-11-30T14:07:46.000Z","93301","","10","20","0.01","0.005","0.005","0.1","0","A_100_10_20","100000","2","0.0001","1000","GRN_evolution","4","100","0.764518254154","0.552","0.11872708353224096","0.8812729164677591","0.5234","0.5242","0","0","10","90"
"A_100_10_20cf2bed72","crashed","-","molanu","","2020-11-30T14:07:46.000Z","93298","","10","20","0.01","0.005","0.005","0.1","0","A_100_10_20","100000","2","0.0001","1000","GRN_evolution","3","100","0.7612094333220001","0.31","0.1163878379413782","0.8836121620586219","0.4956","0.4968000000000001","0","0","14","86"
"A_100_10_5756d3d7b","crashed","-","molanu","","2020-11-30T14:07:46.000Z","93297","","10","5","0.01","0.005","0.005","0.1","0","A_100_10_5","100000","2","0.0001","1000","GRN_evolution","2","100","0.7858083986709999","1.201","0.17602632242502414","0.8239736775749759","0.428","0.4314","0","0","10","90"
"A_100_10_581e91792","crashed","-","molanu","","2020-11-30T14:07:46.000Z","93298","","10","5","0.01","0.005","0.005","0.1","0","A_100_10_5","100000","2","0.0001","1000","GRN_evolution","1","100","0.839662746108","0.448","0.18254066309842565","0.8174593369015741","0.21960000000000005","0.22460000000000005","0","0","6","94"
"A_100_10_5b03fef1f","crashed","-","molanu","","2020-11-30T14:07:46.000Z","93308","","10","5","0.01","0.005","0.005","0.1","0","A_100_10_5","100000","2","0.0001","1000","GRN_evolution","3","100","0.7239922446410001","0.607","0.2803139305162323","0.7196860694837676","0.21300000000000005","0.21800000000000003","0","0","31","69"
"A_100_10_206b1feb3b","crashed","-","molanu","","2020-11-30T14:07:26.000Z","93300","","10","20","0.01","0.005","0.005","0.1","0","A_100_10_20","100000","2","0.0001","1000","GRN_evolution","2","100","0.7668572369740001","0.154","0.10905173882443273","0.8909482611755674","0.41460000000000014","0.4160000000000001","0","0","20","80"
"A_100_10_20aa20fa7c","crashed","-","molanu","","2020-11-30T14:07:26.000Z","93315","","10","20","0.01","0.005","0.005","0.1","0","A_100_10_20","100000","2","0.0001","1000","GRN_evolution","1","100","0.547364074054","0.067","0.1736738517779612","0.8263261482220388","0.487","0.4876","7","0","89","4"
"A_100_10_58a287be5","crashed","-","molanu","","2020-11-30T14:07:26.000Z","93325","","10","5","0.01","0.005","0.005","0.1","0","A_100_10_5","100000","2","0.0001","1000","GRN_evolution","4","100","0.751227885315","0.142","0.22696842067393633","0.7730315793260638","0.19440000000000004","0.2006","0","0","28","72"
